#{"t_start": 1758580292.42918, "env_id": "None"}
r,l,t
-0.21,22,101.259931
-0.15,16,101.28983
-0.19,20,101.326572
-0.12,13,101.351004
-0.11,12,101.375252
-0.16,17,101.406215
-0.16,17,101.438385
-0.11,12,101.460568
-0.15,16,101.491349
-0.23,24,101.53588
-0.54,5,101.545314
-0.12,13,101.569103
-0.04,5,101.578148
-0.16,17,101.610192
-0.15,16,101.639987
-0.09,10,101.658134
-0.11,12,101.679629
-0.12,13,101.70389
-0.21,22,101.744533
-0.12,13,101.76795
-0.55,6,101.780403
-0.15,16,101.809565
-0.53,4,101.817177
-0.27,28,101.868382
-0.2,21,101.906578
-0.09,10,101.926972
-0.23,24,101.971425
-0.1,11,101.991457
-0.07,8,102.006604
-0.16,17,102.038245
-0.12,13,102.063307
-0.12,13,102.087206
-0.08,9,102.103881
-0.16,17,102.63833
-0.13,14,102.663751
-0.19,20,102.700654
-0.27,28,104.302518
-0.19,20,104.348688
-0.1,11,104.36994
-0.2,21,104.408944
-0.17,18,104.443203
-0.06,7,104.457047
-0.19,20,104.49576
-0.33,34,104.55829
-0.13,14,104.585665
-0.19,20,104.623152
-0.14,15,104.652434
-0.13,14,104.679145
-0.12,13,104.703451
-0.17,18,104.737703
-0.21,22,104.779117
-0.54,5,104.789213
-0.1,11,104.810206
-0.16,17,104.842724
-0.5,1,104.844663
-0.52,3,104.850384
-0.14,15,104.879698
-0.14,15,104.908667
-0.16,17,104.940688
-0.12,13,104.965122
-0.09,10,104.983133
-0.51,2,104.986904
-0.13,14,105.014146
-0.16,17,105.045967
-0.21,22,105.0873
-0.12,13,105.11243
-0.53,4,105.119664
-0.5,1,105.12149
-0.24,25,105.168098
-0.22,23,105.210587
-0.1,11,105.231328
-0.07,8,105.246807
-0.54,5,105.256028
-0.17,18,105.288835
-0.15,16,105.319248
-0.5,1,105.321166
-0.07,8,105.335606
-0.19,20,105.37729
-0.5,1,105.379299
-0.18,19,105.41527
-0.23,24,105.460569
-0.1,11,105.482801
-0.54,5,105.491765
-0.17,18,105.525778
-0.06,7,105.539667
-0.29,30,105.594672
-0.17,18,105.628275
-0.57,8,105.644406
-0.25,26,105.694932
-0.06,7,105.708236
-0.07,8,105.723122
-0.54,5,105.732667
-0.27,28,105.786659
-0.2,21,105.826105
-0.06,7,105.839017
-0.55,6,105.85074
-0.15,16,105.879798
-0.1,11,105.899844
-0.21,22,105.940224
-0.17,18,105.973851
-0.13,14,105.999384
-0.44,45,106.083489
-0.15,16,106.113779
-0.1,11,106.763967
-0.21,22,106.804172
-0.54,5,106.813541
-0.1,11,106.836234
-0.15,16,106.86678
-0.13,14,106.893356
-0.09,10,106.912883
-0.08,9,106.931
-0.28,29,106.994377
-0.12,13,107.021174
-0.05,6,107.036583
-0.13,14,107.066647
-0.19,20,107.111829
-0.09,10,107.132202
-0.09,10,107.152398
-0.1,11,107.174137
-0.19,20,107.213664
-0.08,9,107.230745
-0.12,13,107.255944
-0.17,18,107.406671
-0.16,17,107.443239
-0.06,7,107.458096
-0.17,18,107.533696
-0.1,11,107.561083
-0.09,10,107.583252
-0.55,6,107.594933
-0.08,9,107.612155
-0.2,21,107.652971
-0.3,31,107.712929
-0.16,17,107.746559
-0.27,28,107.800665
-0.5,1,107.802498
-0.07,8,107.819878
-0.29,30,107.88347
-0.2,21,107.924908
-0.21,22,107.971173
-0.17,18,108.007423
-0.74,75,108.159392
-0.06,7,108.175232
-0.16,17,108.210735
-0.32,33,108.278173
-0.17,18,108.317465
-0.21,22,108.366142
-0.08,9,108.384264
-0.16,17,108.418085
-0.14,15,108.447086
-0.08,9,108.466285
-0.18,19,108.50402
-0.17,18,108.546443
-0.53,4,108.55594
-0.53,4,108.569686
-0.57,8,108.588558
-0.08,9,108.606306
-0.2,21,108.649008
-0.31,32,108.715993
-0.18,19,108.755344
-0.12,13,108.781851
-0.75,76,108.94023
-0.12,13,108.967188
-0.22,23,109.015651
-0.56,7,110.092971
-0.1,11,110.116141
-0.12,13,110.14385
-0.18,19,110.188225
-0.56,7,110.20339
-0.27,28,110.260954
-0.52,3,110.266581
-0.14,15,110.294512
-0.2,21,110.33428
-0.14,15,110.362582
-0.14,15,110.391036
-0.16,17,110.423758
-0.11,12,110.447666
-0.51,2,110.451457
-0.1,11,110.474109
-0.14,15,110.502669
-0.19,20,110.540204
-0.09,10,110.55922
-0.14,15,110.586998
-0.11,12,110.609957
-0.14,15,110.638938
-0.14,15,110.671097
-0.55,6,110.685543
-0.22,23,110.734564
-0.5,1,110.736554
-0.13,14,110.76325
-0.3,31,110.821253
-0.12,13,110.845784
-0.13,14,110.873315
-0.54,5,110.883225
-0.25,26,110.933633
-0.17,18,110.966702
-0.18,19,111.002429
-0.14,15,111.031867
-0.18,19,111.068785
-0.22,23,111.113952
-0.1,11,111.134762
-0.22,23,111.178184
-0.51,2,111.182079
-0.18,19,111.21785
-0.12,13,111.242041
-0.17,18,111.27573
-0.5,1,111.277668
-0.1,11,111.298741
-0.11,12,111.321005
-0.16,17,111.353795
-0.09,10,111.372679
-0.12,13,111.399888
-0.5,1,111.401863
-0.15,16,111.432339
-0.19,20,111.472229
-0.17,18,111.505559
-0.05,6,111.51733
-0.2,21,111.556413
-0.16,17,111.587672
-0.16,17,111.620151
-0.09,10,111.638041
-0.17,18,111.671895
-0.37,38,111.747004
-0.09,10,111.767974
-0.52,3,111.773738
-0.22,23,111.816914
-0.2,21,111.857356
-0.07,8,111.87244
-0.09,10,111.893761
-0.05,6,111.90551
-0.15,16,111.93684
-0.2,21,111.97806
-0.1,11,111.998969
-0.18,19,112.034548
-0.1,11,112.055827
-0.12,13,112.527701
-0.08,9,112.544638
-0.17,18,112.580495
-0.06,7,112.594347
-0.1,11,112.616106
-0.05,6,112.627641
-0.18,19,112.664397
-0.11,12,112.689337
-0.13,14,112.716776
-0.17,18,112.750755
-0.09,10,112.772917
-0.12,13,112.800456
-0.06,7,112.813446
-0.51,2,112.817229
-0.05,6,112.829038
-0.23,24,112.874313
-0.21,22,112.916287
-0.16,17,112.948661
-0.15,16,112.979339
-0.15,16,113.009254
-0.26,27,113.059272
-0.08,9,113.075962
-0.13,14,113.101717
-0.51,2,113.105864
-0.32,33,113.167756
-0.18,19,113.202522
-0.12,13,113.226536
-0.18,19,113.261909
-0.1,11,113.282335
-0.17,18,113.316509
-0.13,14,113.341968
-0.19,20,113.38036
-0.43,44,113.463687
-0.22,23,113.507353
-0.13,14,113.533189
-0.17,18,113.566119
-0.13,14,113.592401
-0.2,21,113.632354
-0.16,17,113.66479
-0.03,4,113.672241
-0.13,14,113.698172
-0.13,14,113.724007
-0.21,22,113.764488
-0.27,28,113.820357
-0.15,16,113.851868
-0.11,12,113.874146
-0.21,22,113.917305
-0.19,20,113.954197
-0.13,14,113.980769
-0.5,1,113.983162
-0.18,19,114.019057
-0.11,12,114.040971
-0.13,14,114.066873
-0.19,20,114.10464
-0.09,10,114.123427
-0.54,5,114.133717
-0.2,21,114.17343
-0.1,11,114.194282
-0.19,20,114.233019
-0.13,14,114.259097
-0.11,12,114.281446
-0.14,15,114.309334
-0.14,15,114.336842
-0.53,4,114.344166
-0.14,15,114.371964
-0.09,10,114.390721
-0.29,30,114.446879
-0.17,18,115.24302
-0.2,21,115.286781
-0.11,12,115.31075
-0.05,6,115.322566
-0.12,13,115.348085
-0.52,3,115.353843
-0.07,8,115.369135
-0.18,19,115.407645
-0.14,15,115.436703
-0.08,9,115.45473
-0.08,9,115.472503
-0.55,6,115.484746
-0.22,23,115.529769
-0.12,13,115.554288
-0.15,16,115.584523
-0.6,11,115.605382
-0.13,14,115.632621
-0.31,32,115.69311
-0.16,17,115.724937
-0.17,18,115.760374
-0.07,8,115.775762
-0.53,4,115.783856
-0.1,11,115.804256
-0.15,16,115.833981
-0.38,39,115.908782
-0.07,8,115.92766
-0.19,20,115.96836
-0.16,17,116.000273
-0.08,9,116.016484
-0.08,9,116.035271
-0.12,13,116.066102
-0.08,9,116.087257
-0.12,13,116.122502
-0.5,1,116.126565
-0.52,3,116.145633
-0.11,12,116.177891
-0.07,8,116.193465
-0.08,9,116.210794
-0.15,16,116.242258
-0.22,23,116.294642
-0.13,14,116.322636
-0.17,18,116.3594
-0.31,32,116.422598
-0.07,8,116.437709
-0.05,6,116.449656
-0.15,16,116.48175
-0.06,7,116.495429
-0.17,18,116.531418
-0.13,14,116.559114
-0.57,8,116.577954
-0.1,11,116.600422
-0.18,19,116.636515
-0.06,7,116.650024
-0.13,14,116.678799
-0.27,28,116.733165
-0.16,17,116.766087
-0.19,20,116.806712
-0.22,23,116.851931
-0.13,14,116.880341
-0.12,13,116.906892
-0.16,17,116.943537
-0.12,13,116.977157
-0.14,15,117.018135
-0.13,14,117.046484
-0.12,13,117.071689
-0.07,8,117.087438
-0.15,16,117.118783
-0.08,9,117.136442
-0.15,16,117.168811
